V1,V2,V3,V4,V5,V6,V7,V8
2623.474,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.472
2623.4673,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.4749
2623.476,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.4744
2623.4688,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.4746
2623.4766,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4753
2623.476,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4739
2623.4758,2623.361,2623.361,2623.361,2623.361,2623.361,2623.361,2623.474
2623.467,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4749
2623.467,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.4744
2623.4763,2623.359,2623.359,2623.359,2623.359,2623.359,2623.359,2623.4749
2623.4673,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.473
2623.4766,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.475
2623.4666,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.475
2623.4663,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4749
2623.476,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.474
2623.4683,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4753
2623.4663,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4744
2623.4666,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.4746
2623.4758,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.474
2623.466,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4744
2623.4666,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4744
2623.467,2623.37,2623.37,2623.37,2623.37,2623.37,2623.37,2623.4746
2623.4673,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4749
2623.4666,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4746
2623.4668,2623.371,2623.371,2623.371,2623.371,2623.371,2623.371,2623.4749
2623.4766,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.4753
2623.4766,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.475
2623.467,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.4753
2623.4768,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4753
2623.4666,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.4753
2623.4678,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4749
2623.466,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4744
2623.467,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.4749
2623.4673,2623.371,2623.371,2623.371,2623.371,2623.371,2623.371,2623.4749
2623.4673,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4749
2623.4675,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.4756
2623.4685,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.4758
2623.467,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4749
2623.4666,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4749
2623.467,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4746
2623.4678,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.4746
2623.4685,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.473
2623.4666,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4744
2623.4758,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4739
2623.4756,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.4739
2623.4727,2623.2983,2623.2983,2623.2983,2623.2983,2623.2983,2623.2983,2623.471
2623.4663,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.475
2623.4675,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.475
2623.4749,2623.349,2623.349,2623.349,2623.349,2623.349,2623.349,2623.4727
2623.468,2623.3823,2623.3823,2623.3823,2623.3823,2623.3823,2623.3823,2623.475
2623.4666,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.4739
2623.4678,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.4749
2623.4768,2623.3503,2623.3503,2623.3503,2623.3503,2623.3503,2623.3503,2623.4753
2623.4685,2623.3845,2623.3845,2623.3845,2623.3845,2623.3845,2623.3845,2623.4744
2623.468,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.4744
2623.4736,2623.3118,2623.3118,2623.3118,2623.3118,2623.3118,2623.3118,2623.4722
2623.477,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4756
2623.4688,2623.389,2623.389,2623.389,2623.389,2623.389,2623.389,2623.4749
2623.4683,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.4746
2623.4749,2623.3074,2623.3074,2623.3074,2623.3074,2623.3074,2623.3074,2623.4739
2623.4678,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4746
2623.466,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4746
2623.4758,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.474
2623.4663,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4744
2623.4758,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4739
2623.473,2623.322,2623.322,2623.322,2623.322,2623.322,2623.322,2623.471
2623.4678,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4768
2623.4766,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.4749
2623.472,2623.2727,2623.2727,2623.2727,2623.2727,2623.2727,2623.2727,2623.4712
2623.476,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4749
2623.474,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.4724
2623.4756,2623.331,2623.331,2623.331,2623.331,2623.331,2623.331,2623.4739
2623.476,2623.339,2623.339,2623.339,2623.339,2623.339,2623.339,2623.4744
2623.4744,2623.3464,2623.3464,2623.3464,2623.3464,2623.3464,2623.3464,2623.4722
2623.4663,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4736
2623.4683,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.475
2623.4675,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4736
2623.4675,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.4739
2623.4675,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.4739
2623.4678,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.4734
2623.4756,2623.4329,2623.4329,2623.4329,2623.4329,2623.4329,2623.4329,2623.478
2623.4766,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4746
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4749
2623.4766,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.4749
2623.4763,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4749
2623.4663,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4749
2623.4763,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.4749
2623.4763,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4749
2623.4763,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.4744
2623.4663,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.4746
2623.4763,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4749
2623.4666,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4746
2623.4763,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4749
2623.4673,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4749
2623.4763,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4749
2623.4766,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.475
2623.4763,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4749
2623.4763,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4749
2623.4766,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.4746
2623.4666,2623.37,2623.37,2623.37,2623.37,2623.37,2623.37,2623.474
2623.4705,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.4758
2623.4739,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.472
2623.473,2623.3,2623.3,2623.3,2623.3,2623.3,2623.3,2623.4712
2623.4712,2623.3171,2623.3171,2623.3171,2623.3171,2623.3171,2623.3171,2623.472
2623.4539,2623.4216,2623.4216,2623.4216,2623.4216,2623.4216,2623.4216,2623.447
2623.4766,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.4749
2623.4685,2623.3872,2623.3872,2623.3872,2623.3872,2623.3872,2623.3872,2623.4749
2623.4775,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.4766
2623.4685,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.474
2623.476,2623.3467,2623.3467,2623.3467,2623.3467,2623.3467,2623.3467,2623.4746
2623.4768,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4756
2623.4753,2623.343,2623.343,2623.343,2623.343,2623.343,2623.343,2623.474
2623.468,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.4758
2623.4744,2623.3208,2623.3208,2623.3208,2623.3208,2623.3208,2623.3208,2623.4727
2623.4705,2623.402,2623.402,2623.402,2623.402,2623.402,2623.402,2623.475
2623.4678,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.4766
2623.469,2623.387,2623.387,2623.387,2623.387,2623.387,2623.387,2623.476
2623.4714,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.4763
2623.468,2623.3877,2623.3877,2623.3877,2623.3877,2623.3877,2623.3877,2623.4734
2623.468,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.4746
2623.4758,2623.361,2623.361,2623.361,2623.361,2623.361,2623.361,2623.4736
2623.4788,2623.4321,2623.4321,2623.4321,2623.4321,2623.4321,2623.4321,2623.48
2623.4768,2623.4192,2623.4192,2623.4192,2623.4192,2623.4192,2623.4192,2623.4805
2623.474,2623.375,2623.375,2623.375,2623.375,2623.375,2623.375,2623.4736
2623.4773,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4763
2623.4753,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.4734
2623.4666,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4744
2623.4753,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.4739
2623.47,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.4749
2623.468,2623.2039,2623.2039,2623.2039,2623.2039,2623.2039,2623.2039,2623.4673
2623.4685,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.4739
2623.4656,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4736
2623.4744,2623.3203,2623.3203,2623.3203,2623.3203,2623.3203,2623.3203,2623.473
2623.4702,2623.397,2623.397,2623.397,2623.397,2623.397,2623.397,2623.4746
2623.4692,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.476
2623.466,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.4736
2623.4673,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.4746
2623.47,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.4746
2623.4692,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.476
2623.4678,2623.377,2623.377,2623.377,2623.377,2623.377,2623.377,2623.475
2623.4695,2623.401,2623.401,2623.401,2623.401,2623.401,2623.401,2623.4731
2623.471,2623.4146,2623.4146,2623.4146,2623.4146,2623.4146,2623.4146,2623.4734
2623.4758,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4744
2623.476,2623.3496,2623.3496,2623.3496,2623.3496,2623.3496,2623.3496,2623.4744
2623.4697,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.4736
2623.4758,2623.3335,2623.3335,2623.3335,2623.3335,2623.3335,2623.3335,2623.474
2623.474,2623.338,2623.338,2623.338,2623.338,2623.338,2623.338,2623.4727
2623.4766,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.4753
2623.476,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.4746
2623.4663,2623.2432,2623.2432,2623.2432,2623.2432,2623.2432,2623.2432,2623.4644
2623.4668,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.473
2623.476,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.4744
2623.4756,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.4746
2623.475,2623.343,2623.343,2623.343,2623.343,2623.343,2623.343,2623.474
2623.4744,2623.4324,2623.4324,2623.4324,2623.4324,2623.4324,2623.4324,2623.4744
2623.4695,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.476
2623.467,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.4724
2623.467,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.4724
2623.439,2623.201,2623.201,2623.201,2623.201,2623.201,2623.201,2623.4302
2623.4668,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4753
2623.4766,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4749
2623.476,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.4749
2623.4766,2623.351,2623.351,2623.351,2623.351,2623.351,2623.351,2623.475
2623.4673,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.4749
2623.4666,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4744
2623.4766,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.475
2623.4792,2623.4768,2623.4768,2623.4768,2623.4768,2623.4768,2623.4768,2623.4824
2623.4727,2623.2703,2623.2703,2623.2703,2623.2703,2623.2703,2623.2703,2623.4717
2623.4724,2623.268,2623.268,2623.268,2623.268,2623.268,2623.268,2623.4714
2623.4714,2623.416,2623.416,2623.416,2623.416,2623.416,2623.416,2623.475
2623.4736,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.4707
2623.4668,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.4734
2623.4707,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.475
2623.4727,2623.408,2623.408,2623.408,2623.408,2623.408,2623.408,2623.476
2623.4688,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.4749
2623.468,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.475
2623.4678,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.4753
2623.468,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4749
2623.4697,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.4753
2623.4683,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.3796,2623.475
2623.4724,2623.344,2623.344,2623.344,2623.344,2623.344,2623.344,2623.47
2623.474,2623.3403,2623.3403,2623.3403,2623.3403,2623.3403,2623.3403,2623.472
2623.4683,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.4749
2623.4678,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.475
2623.469,2623.3896,2623.3896,2623.3896,2623.3896,2623.3896,2623.3896,2623.4749
2623.4666,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4749
2623.4749,2623.3406,2623.3406,2623.3406,2623.3406,2623.3406,2623.3406,2623.4734
2623.4744,2623.3213,2623.3213,2623.3213,2623.3213,2623.3213,2623.3213,2623.4731
2623.4734,2623.2998,2623.2998,2623.2998,2623.2998,2623.2998,2623.2998,2623.4722
2623.4734,2623.2974,2623.2974,2623.2974,2623.2974,2623.2974,2623.2974,2623.4722
2623.4675,2623.386,2623.386,2623.386,2623.386,2623.386,2623.386,2623.4734
2623.4678,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.474
2623.4768,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.475
2623.4753,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.3481,2623.4734
2623.4688,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.475
2623.469,2623.39,2623.39,2623.39,2623.39,2623.39,2623.39,2623.4753
2623.4678,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.474
2623.472,2623.42,2623.42,2623.42,2623.42,2623.42,2623.42,2623.478
2623.4717,2623.417,2623.417,2623.417,2623.417,2623.417,2623.417,2623.4783
2623.4675,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.4749
2623.466,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.473
2623.4688,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.4756
2623.468,2623.2278,2623.2278,2623.2278,2623.2278,2623.2278,2623.2278,2623.4668
2623.477,2623.453,2623.453,2623.453,2623.453,2623.453,2623.453,2623.4805
2623.47,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.4756
2623.4736,2623.304,2623.304,2623.304,2623.304,2623.304,2623.304,2623.473
2623.4768,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4753
2623.4768,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4756
2623.4685,2623.334,2623.334,2623.334,2623.334,2623.334,2623.334,2623.4739
2623.4758,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.474
2623.476,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4744
2623.4707,2623.4006,2623.4006,2623.4006,2623.4006,2623.4006,2623.4006,2623.4753
2623.4744,2623.303,2623.303,2623.303,2623.303,2623.303,2623.303,2623.4734
2623.4636,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.4707
2623.4675,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.475
2623.4675,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.474
2623.4766,2623.359,2623.359,2623.359,2623.359,2623.359,2623.359,2623.4746
2623.4766,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.4746
2623.4758,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.4739
2623.4666,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.4746
2623.4758,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.3372,2623.4746
2623.4695,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.4746
2623.474,2623.433,2623.433,2623.433,2623.433,2623.433,2623.433,2623.4778
2623.4714,2623.448,2623.448,2623.448,2623.448,2623.448,2623.448,2623.4775
2623.472,2623.3186,2623.3186,2623.3186,2623.3186,2623.3186,2623.3186,2623.4692
2623.4722,2623.2783,2623.2783,2623.2783,2623.2783,2623.2783,2623.2783,2623.471
2623.4758,2623.3525,2623.3525,2623.3525,2623.3525,2623.3525,2623.3525,2623.474
2623.4683,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.4746
2623.4663,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4739
2623.4749,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.472
2623.4673,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4744
2623.4746,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.3489,2623.4727
2623.4685,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.4749
2623.472,2623.4153,2623.4153,2623.4153,2623.4153,2623.4153,2623.4153,2623.4753
2623.467,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.4749
2623.4688,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.4746
2623.4678,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.474
2623.4697,2623.2217,2623.2217,2623.2217,2623.2217,2623.2217,2623.2217,2623.469
2623.475,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.4734
2623.4688,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.4746
2623.4749,2623.4321,2623.4321,2623.4321,2623.4321,2623.4321,2623.4321,2623.4744
2623.469,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.4763
2623.4692,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4749
2623.467,2623.382,2623.382,2623.382,2623.382,2623.382,2623.382,2623.4736
2623.4766,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.3523,2623.4749
2623.476,2623.3296,2623.3296,2623.3296,2623.3296,2623.3296,2623.3296,2623.4744
2623.477,2623.3496,2623.3496,2623.3496,2623.3496,2623.3496,2623.3496,2623.4756
2623.4663,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.4749
2623.4692,2623.3977,2623.3977,2623.3977,2623.3977,2623.3977,2623.3977,2623.4736
2623.4739,2623.3157,2623.3157,2623.3157,2623.3157,2623.3157,2623.3157,2623.473
2623.4758,2623.324,2623.324,2623.324,2623.324,2623.324,2623.324,2623.4749
2623.475,2623.3108,2623.3108,2623.3108,2623.3108,2623.3108,2623.3108,2623.4746
2623.4763,2623.3367,2623.3367,2623.3367,2623.3367,2623.3367,2623.3367,2623.475
2623.4678,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.4746
2623.4705,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.4758
2623.4666,2623.3699,2623.3699,2623.3699,2623.3699,2623.3699,2623.3699,2623.4746
2623.4688,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.4744
2623.4675,2623.3823,2623.3823,2623.3823,2623.3823,2623.3823,2623.3823,2623.4739
2623.467,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4739
2623.471,2623.4502,2623.4502,2623.4502,2623.4502,2623.4502,2623.4502,2623.4758
2623.4668,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4749
2623.4753,2623.3362,2623.3362,2623.3362,2623.3362,2623.3362,2623.3362,2623.474
2623.4656,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.4756
2623.467,2623.385,2623.385,2623.385,2623.385,2623.385,2623.385,2623.4727
2623.4675,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.4744
2623.4758,2623.335,2623.335,2623.335,2623.335,2623.335,2623.335,2623.4744
2623.4758,2623.3188,2623.3188,2623.3188,2623.3188,2623.3188,2623.3188,2623.475
2623.474,2623.3147,2623.3147,2623.3147,2623.3147,2623.3147,2623.3147,2623.472
2623.4766,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4753
2623.469,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4758
2623.47,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.4753
2623.47,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.3962,2623.4753
2623.4758,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.4744
2623.4668,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4746
2623.4749,2623.358,2623.358,2623.358,2623.358,2623.358,2623.358,2623.4734
2623.4744,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.472
