V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
21.981775,21.978094,21.978088,21.978079,21.978075,21.978067,21.978073,21.978073,21.978071,21.97807,21.978064,21.978064,21.978065,21.97806,21.978062,21.978071,21.978073,21.978075,21.978075,21.978075,21.978073,21.978073,21.978075,21.97807,21.978071,21.97807,21.978071,21.97807,21.978065,21.978065,21.978065,21.978067,21.978067,21.978067,21.978064,21.97807,21.978064,21.978065,21.978065,21.978067,21.978065,21.97807,21.978067,21.97807,21.97807,21.978071,21.97807,21.98001
21.983475,21.98008,21.980068,21.980072,21.980068,21.980072,21.980068,21.980072,21.98007,21.98006,21.980059,21.980057,21.98006,21.980059,21.980064,21.980057,21.980059,21.980059,21.980059,21.98006,21.980068,21.980074,21.980072,21.980064,21.98006,21.980062,21.980062,21.980072,21.980068,21.980064,21.980066,21.980064,21.980064,21.980068,21.980068,21.98007,21.980068,21.980072,21.98008,21.98008,21.980082,21.980083,21.980087,21.98009,21.980091,21.980095,21.980095,21.97883
21.983639,21.979317,21.979315,21.979315,21.979317,21.979319,21.979319,21.979319,21.979317,21.979317,21.979319,21.979317,21.979319,21.979317,21.979317,21.979317,21.97932,21.97932,21.97932,21.97932,21.97932,21.979319,21.979319,21.979317,21.979317,21.979317,21.979317,21.979319,21.979317,21.979319,21.979317,21.979317,21.979317,21.979317,21.979317,21.979315,21.979319,21.979319,21.979319,21.979319,21.979315,21.979315,21.979317,21.979313,21.979313,21.979313,21.979315,21.979704
21.982407,21.980944,21.980944,21.980927,21.980919,21.980927,21.980925,21.980925,21.980919,21.98092,21.980911,21.980917,21.980919,21.980917,21.98091,21.980913,21.980907,21.980904,21.980911,21.980904,21.980907,21.980907,21.98091,21.980906,21.980906,21.980911,21.980915,21.980913,21.980919,21.98092,21.980919,21.980913,21.980915,21.980917,21.980915,21.980917,21.980915,21.980913,21.980915,21.980917,21.98091,21.980911,21.980906,21.980906,21.980904,21.980906,21.980907,21.981049
21.982893,21.979794,21.979778,21.979778,21.97978,21.979776,21.979778,21.979769,21.979773,21.979776,21.979776,21.979778,21.979769,21.979769,21.979765,21.979767,21.979761,21.979763,21.979763,21.979763,21.979763,21.979765,21.979763,21.97976,21.979761,21.979763,21.979765,21.979763,21.979765,21.979767,21.979767,21.979765,21.979765,21.979767,21.979765,21.979761,21.979765,21.979765,21.979761,21.979763,21.979763,21.979763,21.979761,21.979761,21.979761,21.979761,21.97976,21.980003
21.982277,21.979555,21.979551,21.979551,21.979551,21.979551,21.979555,21.979555,21.979555,21.979555,21.979555,21.979553,21.979555,21.979555,21.979553,21.979553,21.979553,21.979553,21.979555,21.979555,21.979555,21.979555,21.979555,21.979555,21.979555,21.979555,21.979553,21.979555,21.979555,21.979555,21.979553,21.979553,21.97955,21.979553,21.979553,21.979555,21.979557,21.979555,21.979555,21.979555,21.979555,21.979555,21.979555,21.979555,21.979557,21.979557,21.97956,21.978348
21.982082,21.98156,21.981546,21.981548,21.981548,21.981539,21.981533,21.981531,21.981533,21.981537,21.98154,21.981535,21.981533,21.981527,21.981527,21.981522,21.981527,21.981524,21.98152,21.981524,21.981524,21.981535,21.981531,21.98152,21.981527,21.98153,21.981527,21.981524,21.981527,21.981524,21.981533,21.981525,21.981531,21.981531,21.981531,21.981527,21.981527,21.981525,21.981525,21.981524,21.981524,21.98153,21.981527,21.981527,21.981522,21.98153,21.981527,21.97922
21.98244,21.980537,21.980536,21.980522,21.980528,21.980537,21.980534,21.980537,21.98053,21.980522,21.980524,21.980524,21.980526,21.980524,21.980522,21.98052,21.980522,21.98052,21.98052,21.98052,21.98052,21.98052,21.980522,21.980515,21.980522,21.980515,21.980518,21.980518,21.980522,21.980524,21.980524,21.980522,21.980522,21.980522,21.980522,21.98052,21.980522,21.980522,21.980522,21.980522,21.98052,21.98052,21.980528,21.980532,21.980524,21.980522,21.98052,21.980083
21.983334,21.981152,21.981152,21.98115,21.981157,21.981155,21.98115,21.981148,21.981148,21.981152,21.981152,21.981153,21.981155,21.98116,21.981163,21.98116,21.981152,21.981153,21.981148,21.981152,21.98115,21.981148,21.98115,21.981142,21.981148,21.981144,21.98115,21.98114,21.98114,21.98114,21.981136,21.981144,21.981142,21.981136,21.981142,21.981136,21.98114,21.981136,21.98114,21.981144,21.981136,21.981134,21.981142,21.981144,21.981144,21.981142,21.981146,21.97964
21.981922,21.97975,21.97975,21.979744,21.979755,21.97975,21.979738,21.97974,21.97974,21.97974,21.979736,21.979733,21.979744,21.979744,21.979734,21.979734,21.979734,21.979734,21.979736,21.979733,21.979733,21.97973,21.979729,21.979725,21.979725,21.979725,21.979727,21.97972,21.979715,21.979713,21.979721,21.97972,21.979721,21.979721,21.979723,21.979727,21.979725,21.979723,21.979725,21.979721,21.97972,21.979715,21.979729,21.979725,21.979725,21.979725,21.979717,21.978373
21.983603,21.980707,21.980707,21.98071,21.980703,21.980703,21.980703,21.980713,21.980711,21.980711,21.98071,21.980707,21.980707,21.980705,21.980703,21.980703,21.980715,21.980715,21.980711,21.980713,21.980713,21.98071,21.98071,21.980713,21.980713,21.980711,21.980707,21.980703,21.980707,21.980701,21.980701,21.980701,21.980701,21.980705,21.980703,21.980705,21.980705,21.980705,21.980705,21.980707,21.980705,21.980707,21.980703,21.98071,21.98071,21.980705,21.980707,21.979996
21.983315,21.980669,21.980667,21.980658,21.98065,21.980642,21.980644,21.980618,21.980614,21.980635,21.980627,21.980637,21.980633,21.980618,21.98062,21.980612,21.980604,21.9806,21.98059,21.980587,21.980581,21.98058,21.980577,21.980589,21.980581,21.980577,21.980572,21.980574,21.980564,21.98056,21.980564,21.980562,21.980553,21.980556,21.980553,21.980547,21.980549,21.980545,21.980536,21.98054,21.980536,21.980532,21.980534,21.98053,21.98053,21.98053,21.980528,21.9799
21.983475,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.980883,21.979298
21.981329,21.979694,21.979673,21.979664,21.979683,21.979681,21.979677,21.979673,21.979675,21.979681,21.979681,21.979675,21.979675,21.979671,21.97967,21.979671,21.979675,21.979673,21.979671,21.979673,21.97968,21.979677,21.979677,21.979668,21.979664,21.97967,21.979668,21.979666,21.979662,21.979666,21.979671,21.97968,21.979677,21.97968,21.97968,21.979668,21.979664,21.979664,21.97966,21.97966,21.979658,21.97966,21.97966,21.97966,21.979668,21.979668,21.979656,21.980366
21.98045,21.978266,21.978218,21.978172,21.978153,21.978148,21.978128,21.978117,21.978127,21.97811,21.978094,21.978092,21.978086,21.978107,21.978098,21.9781,21.978088,21.978088,21.978102,21.978092,21.978096,21.9781,21.978107,21.978102,21.978102,21.978117,21.978119,21.978138,21.978142,21.978142,21.978134,21.978132,21.97813,21.978144,21.978136,21.978138,21.978151,21.978168,21.978157,21.978155,21.978157,21.97816,21.978165,21.978165,21.978168,21.97817,21.978168,21.980505
21.979727,21.97843,21.978355,21.978325,21.978283,21.978252,21.978224,21.978199,21.978191,21.978214,21.978167,21.978155,21.978157,21.978142,21.978153,21.97815,21.978144,21.97814,21.978127,21.978142,21.978157,21.978155,21.978132,21.978146,21.978132,21.978127,21.978128,21.978132,21.978132,21.978134,21.978142,21.978127,21.978134,21.978136,21.97813,21.978142,21.978146,21.97815,21.978148,21.978148,21.978157,21.978153,21.97816,21.978153,21.97816,21.978142,21.978151,21.98072
21.98122,21.978271,21.978247,21.978178,21.978151,21.978142,21.978115,21.978123,21.978104,21.978113,21.9781,21.97811,21.978102,21.978094,21.978104,21.978115,21.978098,21.978113,21.978119,21.978115,21.978117,21.97813,21.97813,21.97812,21.978148,21.978142,21.978163,21.978159,21.97814,21.978146,21.97815,21.978157,21.978163,21.978157,21.978157,21.978153,21.97816,21.978148,21.978165,21.978176,21.978168,21.97818,21.978182,21.978186,21.978203,21.978207,21.978218,21.98059
21.979301,21.978245,21.978186,21.978142,21.978128,21.9781,21.978104,21.978092,21.978083,21.978086,21.978065,21.978077,21.978058,21.978062,21.978075,21.978073,21.978067,21.978062,21.978071,21.978075,21.978075,21.978067,21.978071,21.97808,21.978086,21.978086,21.978092,21.978077,21.978104,21.978104,21.978107,21.978106,21.978111,21.978119,21.978123,21.978119,21.978119,21.978123,21.978115,21.978115,21.97812,21.978134,21.978132,21.978138,21.97814,21.978136,21.978151,21.980503
21.97959,21.97851,21.978441,21.97838,21.978323,21.978296,21.97829,21.978264,21.978247,21.978216,21.978197,21.978195,21.978184,21.97819,21.97816,21.97816,21.978148,21.978136,21.978132,21.978146,21.978132,21.978113,21.978111,21.978104,21.978106,21.9781,21.978096,21.978104,21.978104,21.97808,21.97808,21.978079,21.978071,21.978065,21.978065,21.978083,21.978085,21.97809,21.978094,21.978083,21.978075,21.978077,21.978073,21.978073,21.978075,21.978071,21.978067,21.980356
21.981182,21.978271,21.978226,21.978207,21.978165,21.978157,21.978151,21.978136,21.978128,21.978142,21.978136,21.97814,21.978146,21.978134,21.978136,21.978136,21.978142,21.978134,21.978142,21.978142,21.978151,21.978155,21.978165,21.978174,21.978174,21.978165,21.97819,21.978195,21.978193,21.978186,21.978197,21.9782,21.978209,21.97821,21.978226,21.978214,21.97822,21.978235,21.978243,21.978256,21.978245,21.978252,21.978252,21.978256,21.978258,21.978258,21.978264,21.980305
21.98037,21.978302,21.978262,21.978203,21.978184,21.978165,21.978157,21.978155,21.978146,21.97816,21.97814,21.978127,21.978134,21.978144,21.978151,21.978144,21.97815,21.978157,21.978155,21.978148,21.978148,21.97815,21.97815,21.978146,21.97815,21.978168,21.978167,21.978168,21.97817,21.978165,21.978186,21.978184,21.978193,21.978188,21.9782,21.97821,21.978214,21.978203,21.978209,21.97821,21.978214,21.978226,21.978233,21.978224,21.978235,21.978252,21.978258,21.980247
21.980291,21.978256,21.97819,21.97815,21.978128,21.978096,21.978077,21.978094,21.978079,21.97808,21.978065,21.978056,21.97806,21.978039,21.978058,21.978058,21.978065,21.978071,21.978073,21.978062,21.978065,21.978083,21.978086,21.978079,21.978088,21.978085,21.978071,21.978073,21.978077,21.978083,21.97809,21.978096,21.978094,21.978096,21.978107,21.978106,21.978102,21.978125,21.978119,21.97812,21.978111,21.978134,21.978125,21.978136,21.978125,21.978144,21.978151,21.980267
21.979485,21.97827,21.978235,21.978172,21.978155,21.97814,21.97812,21.978136,21.978132,21.978111,21.978113,21.978092,21.978111,21.978106,21.978115,21.9781,21.978107,21.978111,21.978111,21.97811,21.978113,21.978102,21.978119,21.978127,21.97813,21.978132,21.978134,21.978142,21.978136,21.978142,21.97814,21.978157,21.97815,21.978159,21.978163,21.978165,21.978184,21.97818,21.978188,21.978176,21.978172,21.978184,21.978188,21.97819,21.978203,21.978212,21.978216,21.98038
21.980228,21.978254,21.97819,21.978176,21.978142,21.978123,21.9781,21.978107,21.9781,21.978086,21.978085,21.978071,21.978067,21.978073,21.978096,21.978079,21.978071,21.97808,21.978088,21.978075,21.978079,21.978083,21.978077,21.978071,21.978075,21.978073,21.97808,21.978092,21.978098,21.978106,21.978102,21.978104,21.978102,21.978104,21.978117,21.978115,21.978125,21.978134,21.97813,21.978125,21.978142,21.97815,21.978144,21.978138,21.978144,21.978144,21.97815,21.980389
21.979437,21.978273,21.978212,21.978159,21.97815,21.978128,21.97811,21.978115,21.978111,21.978104,21.9781,21.978106,21.978083,21.978102,21.978102,21.978098,21.978094,21.978094,21.978098,21.978104,21.978106,21.978106,21.97812,21.97811,21.978125,21.978136,21.978138,21.978128,21.978125,21.978136,21.978132,21.978136,21.978159,21.978153,21.978167,21.978167,21.978167,21.978163,21.978165,21.978165,21.97817,21.978178,21.978195,21.978195,21.978197,21.97819,21.978193,21.980337
21.980402,21.978275,21.978233,21.978199,21.978174,21.978172,21.978163,21.978132,21.97815,21.978157,21.978167,21.978159,21.978151,21.978155,21.97816,21.978153,21.978186,21.97818,21.978197,21.978188,21.978186,21.978207,21.978205,21.978212,21.978222,21.978218,21.97822,21.978231,21.978233,21.978233,21.978241,21.978252,21.978268,21.97828,21.97828,21.978281,21.978285,21.978273,21.978283,21.978289,21.978302,21.978298,21.97831,21.978302,21.978312,21.97831,21.978313,21.980434
21.980606,21.978281,21.978216,21.978178,21.97816,21.978132,21.978111,21.978085,21.978073,21.978064,21.978058,21.978056,21.978048,21.978039,21.978033,21.97802,21.97803,21.978025,21.978014,21.978027,21.978008,21.978024,21.978022,21.97802,21.97803,21.978016,21.978024,21.978008,21.978008,21.977997,21.978,21.978003,21.978004,21.978012,21.978024,21.978024,21.978022,21.978022,21.978025,21.978024,21.978024,21.978016,21.978012,21.978014,21.978031,21.97802,21.978025,21.979763
21.980375,21.97829,21.978243,21.978209,21.978188,21.97818,21.978153,21.978146,21.978132,21.97816,21.978144,21.978142,21.978128,21.978142,21.978134,21.978155,21.978151,21.97815,21.978159,21.97816,21.97816,21.978168,21.978176,21.978186,21.978174,21.978186,21.978205,21.978203,21.978203,21.978209,21.978195,21.978212,21.978205,21.978216,21.97822,21.978245,21.978228,21.978233,21.978252,21.978254,21.978256,21.97826,21.97826,21.978264,21.978275,21.978287,21.978285,21.980341
21.98033,21.978258,21.97821,21.978168,21.978159,21.978146,21.978138,21.978132,21.978128,21.978117,21.978136,21.978132,21.978125,21.978132,21.978123,21.978125,21.978157,21.97814,21.978148,21.978151,21.97816,21.97815,21.97817,21.97817,21.978168,21.978193,21.97819,21.978197,21.978195,21.978191,21.978199,21.9782,21.978216,21.978222,21.97822,21.978233,21.978237,21.978243,21.978254,21.978249,21.978266,21.978264,21.978268,21.97827,21.978268,21.978277,21.978271,21.980452
21.980259,21.978258,21.978224,21.978188,21.978153,21.978134,21.978125,21.978119,21.97812,21.978128,21.97811,21.978106,21.978104,21.978106,21.9781,21.978107,21.978106,21.978119,21.978107,21.978096,21.97811,21.978117,21.97811,21.978134,21.978134,21.978134,21.978142,21.978153,21.97816,21.978163,21.978174,21.978168,21.978165,21.978168,21.978159,21.97817,21.978165,21.978176,21.978186,21.978184,21.97819,21.978195,21.978197,21.978205,21.978191,21.978203,21.978224,21.980316
21.980644,21.978363,21.978294,21.978266,21.978258,21.97822,21.978214,21.978193,21.978191,21.978203,21.978195,21.978178,21.978186,21.978178,21.978212,21.978195,21.978203,21.97821,21.978214,21.978209,21.978193,21.978193,21.97821,21.978216,21.978214,21.978216,21.978222,21.97823,21.978241,21.978237,21.978231,21.978241,21.97824,21.97825,21.978264,21.978256,21.978262,21.97827,21.97826,21.978268,21.978277,21.978283,21.978283,21.978294,21.978302,21.978313,21.978298,21.980019
21.980785,21.97836,21.978327,21.978266,21.978249,21.978218,21.97821,21.978165,21.978157,21.978163,21.978134,21.978132,21.978142,21.978111,21.978104,21.978127,21.9781,21.978096,21.9781,21.978077,21.978073,21.978079,21.978077,21.978079,21.978065,21.978094,21.978085,21.9781,21.97808,21.978071,21.978062,21.978079,21.97807,21.97807,21.978071,21.978077,21.97807,21.978073,21.978073,21.978073,21.978077,21.978083,21.97808,21.978088,21.978077,21.978071,21.978065,21.979763
21.980238,21.978268,21.978209,21.978165,21.978142,21.978115,21.978113,21.9781,21.978107,21.9781,21.978086,21.978085,21.97808,21.978085,21.978096,21.978092,21.978079,21.978092,21.97809,21.978094,21.9781,21.978077,21.978083,21.978077,21.9781,21.97808,21.978096,21.978106,21.97811,21.978115,21.978106,21.978123,21.978123,21.978138,21.978146,21.97814,21.978159,21.978155,21.97816,21.978157,21.978146,21.978157,21.978165,21.978168,21.978159,21.978165,21.978172,21.980257
21.98033,21.978285,21.97824,21.9782,21.978184,21.978144,21.978155,21.978151,21.978142,21.978146,21.978138,21.97813,21.978125,21.978142,21.978153,21.97814,21.978127,21.97814,21.978155,21.978148,21.978144,21.978142,21.978165,21.97817,21.978168,21.97816,21.978172,21.978184,21.978174,21.97816,21.978188,21.978184,21.978176,21.978188,21.978188,21.978193,21.978209,21.978203,21.978193,21.978197,21.978205,21.97823,21.978216,21.978231,21.978235,21.978235,21.978249,21.980368
21.98122,21.978323,21.97826,21.978228,21.978209,21.978207,21.978186,21.978182,21.978176,21.978167,21.978168,21.978159,21.978182,21.978184,21.978188,21.978191,21.978188,21.978184,21.978172,21.978191,21.97819,21.978216,21.978212,21.97821,21.978209,21.978218,21.978235,21.978222,21.97822,21.97823,21.978233,21.97824,21.978252,21.978243,21.978245,21.978249,21.978254,21.97826,21.978258,21.97827,21.978273,21.978285,21.978296,21.978298,21.978312,21.978306,21.978313,21.980501
21.98034,21.978306,21.978233,21.978222,21.978186,21.978188,21.978157,21.978168,21.978165,21.978155,21.978138,21.978142,21.978138,21.978159,21.978151,21.978153,21.97816,21.978163,21.97815,21.978151,21.978155,21.97816,21.978176,21.978182,21.978184,21.978191,21.978186,21.978191,21.978195,21.978199,21.978209,21.978209,21.97821,21.978222,21.978218,21.978228,21.978222,21.978218,21.97824,21.978237,21.978241,21.97826,21.97826,21.978275,21.978283,21.978285,21.978285,21.980373
21.97937,21.978275,21.97822,21.97818,21.978168,21.978163,21.97815,21.97813,21.978134,21.978142,21.97812,21.978138,21.978157,21.978157,21.978159,21.978138,21.978155,21.978165,21.97817,21.978182,21.978191,21.978182,21.978184,21.978184,21.978191,21.978188,21.978203,21.978203,21.978216,21.978214,21.978226,21.97824,21.978256,21.97825,21.978262,21.97826,21.978277,21.978268,21.978281,21.97829,21.978285,21.978296,21.978287,21.978294,21.9783,21.978306,21.97831,21.980223
21.980326,21.9783,21.978252,21.978203,21.97818,21.978167,21.978165,21.978151,21.978153,21.978146,21.978127,21.978119,21.97814,21.978148,21.97814,21.978146,21.978144,21.978142,21.97815,21.978134,21.978123,21.978138,21.97815,21.978165,21.978165,21.978168,21.978167,21.978168,21.978186,21.978193,21.978191,21.978191,21.978199,21.978203,21.978199,21.978191,21.978199,21.978207,21.97821,21.978195,21.978214,21.978222,21.978218,21.978235,21.97824,21.978233,21.97825,21.980349
21.980438,21.978313,21.978258,21.97824,21.97821,21.978191,21.97818,21.978174,21.978184,21.97817,21.97817,21.97816,21.978151,21.97816,21.978188,21.978172,21.978174,21.978174,21.978178,21.978176,21.978186,21.978193,21.97818,21.978184,21.9782,21.978199,21.978224,21.978222,21.978216,21.978224,21.978228,21.978241,21.978237,21.978245,21.978241,21.978243,21.978247,21.978258,21.978256,21.978252,21.978273,21.978273,21.978281,21.978294,21.97831,21.978306,21.978298,21.980246
